user,date,transaction_type,amount
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-01-10,DEBIT,53457
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-07-27,CREDIT,79726
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-04-17,CREDIT,12716
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-09-18,DEBIT,6716
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-02-03,DEBIT,15673
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-10-30,DEBIT,70692
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-04-29,DEBIT,10319
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-08-01,DEBIT,97887
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-01-24,CREDIT,38948
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-02-10,CREDIT,86545
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-02-21,DEBIT,66383
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-09-07,DEBIT,14038
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-06-20,CREDIT,11784
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-03-17,DEBIT,20100
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-10-03,CREDIT,50617
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-04-04,CREDIT,35117
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-05-03,CREDIT,31467
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-01-25,CREDIT,2414
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-04-05,CREDIT,62112
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-06-23,CREDIT,60378
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-10-05,DEBIT,63038
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-11-26,DEBIT,64910
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-03-08,CREDIT,70060
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-05-31,CREDIT,48589
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-05-26,DEBIT,62733
babd8ca0-8163-463c-b981-57e45d9de6fc,2020-03-03,DEBIT,86028
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-05-09,CREDIT,50380
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-07-14,DEBIT,74919
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-05-01,CREDIT,8813
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-08-23,CREDIT,6377
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-08-19,CREDIT,76634
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-03-14,DEBIT,6731
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-04-29,DEBIT,42083
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-07-30,CREDIT,15902
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-04-29,DEBIT,73098
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-01-02,DEBIT,16058
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-04-06,DEBIT,69289
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-03-12,CREDIT,64339
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-05-10,DEBIT,62531
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-02-25,DEBIT,92014
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-04-09,CREDIT,60426
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-06-11,CREDIT,68015
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-09-18,CREDIT,4639
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-05-15,CREDIT,18853
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-06-08,DEBIT,48000
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-11-06,DEBIT,50393
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-06-24,CREDIT,21586
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-11-18,DEBIT,15506
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-05-11,DEBIT,51979
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-03-01,DEBIT,32061
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-10-27,DEBIT,68708
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-02-21,CREDIT,6734
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-01-22,DEBIT,92754
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-01-28,CREDIT,9596
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-02-18,CREDIT,51517
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-10-17,DEBIT,14431
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-02-04,CREDIT,41762
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-11-11,CREDIT,61387
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-01-30,CREDIT,46282
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-06-14,DEBIT,72088
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-03-04,CREDIT,53122
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-08-05,CREDIT,33744
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-02-18,DEBIT,69942
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-01-08,CREDIT,58737
9b345331-7acf-45dc-bff3-2cce85ae526b,2020-06-29,CREDIT,75424
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-08-28,DEBIT,26581
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-12-06,CREDIT,4925
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-11-08,DEBIT,23488
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-10-29,DEBIT,29469
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-06-11,CREDIT,84082
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-11-11,DEBIT,59937
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-02-13,DEBIT,6516
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-11-17,CREDIT,92639
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-04-29,CREDIT,31748
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-12-22,CREDIT,14994
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-04-10,DEBIT,99758
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-10-21,CREDIT,46758
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-10-10,DEBIT,44432
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-03-18,DEBIT,18297
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-11-22,CREDIT,45988
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-04-25,DEBIT,94782
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-09-28,CREDIT,49348
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-12-21,DEBIT,3376
7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-10-25,DEBIT,89748
24fdd39c-f7f9-48f9-8fdd-93739e0d301e,2020-12-13,CREDIT,8546
24fdd39c-f7f9-48f9-8fdd-93739e0d301e,2020-09-06,CREDIT,15128
24fdd39c-f7f9-48f9-8fdd-93739e0d301e,2020-10-08,CREDIT,38920
01995856-968e-4b41-8893-a0535d2c3a33,2020-05-15,CREDIT,15927
01995856-968e-4b41-8893-a0535d2c3a33,2020-08-30,CREDIT,56564
01995856-968e-4b41-8893-a0535d2c3a33,2020-11-15,CREDIT,88947
01995856-968e-4b41-8893-a0535d2c3a33,2020-04-14,CREDIT,22704
01995856-968e-4b41-8893-a0535d2c3a33,2020-07-10,DEBIT,55122
01995856-968e-4b41-8893-a0535d2c3a33,2020-12-31,DEBIT,10151
01995856-968e-4b41-8893-a0535d2c3a33,2020-01-18,CREDIT,47335
01995856-968e-4b41-8893-a0535d2c3a33,2020-03-05,CREDIT,11501
01995856-968e-4b41-8893-a0535d2c3a33,2020-01-24,CREDIT,28296
01995856-968e-4b41-8893-a0535d2c3a33,2020-09-05,DEBIT,11642
01995856-968e-4b41-8893-a0535d2c3a33,2020-08-06,CREDIT,35523
01995856-968e-4b41-8893-a0535d2c3a33,2020-11-11,DEBIT,71611
01995856-968e-4b41-8893-a0535d2c3a33,2020-01-18,DEBIT,53574
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-10-27,DEBIT,99680
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-08-18,DEBIT,77234
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-09-09,CREDIT,73421
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-04-01,DEBIT,97374
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-03-20,CREDIT,76621
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-06-26,CREDIT,51214
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-02-15,CREDIT,26650
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-12-26,CREDIT,7201
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-04-26,CREDIT,11660
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-08-08,DEBIT,91028
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-02-20,CREDIT,9217
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-08-09,DEBIT,82854
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-09-02,DEBIT,19592
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-05-14,DEBIT,81193
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-10-15,DEBIT,35869
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-05-24,DEBIT,12641
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-05-11,CREDIT,36436
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-02-19,CREDIT,20336
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-07-26,CREDIT,72432
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-03-04,CREDIT,41926
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-06-26,DEBIT,60298
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-11-03,CREDIT,46995
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-08-19,CREDIT,56982
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-05-25,DEBIT,39999
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-10-19,DEBIT,7021
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-09-07,CREDIT,74988
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-01-13,CREDIT,43263
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-02-10,DEBIT,42004
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-01-05,CREDIT,46985
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-10-28,CREDIT,15773
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-08-25,DEBIT,1903
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-08-17,DEBIT,16577
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-09-21,CREDIT,72841
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-06-06,CREDIT,85280
e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-10-24,DEBIT,90083
884fbdbd-1d38-443d-b67e-c38e531d786e,2020-01-04,DEBIT,3218
884fbdbd-1d38-443d-b67e-c38e531d786e,2020-02-26,CREDIT,56843
85440e9d-24c9-4a80-96d2-5338996b7f3c,2020-02-01,CREDIT,78308
85440e9d-24c9-4a80-96d2-5338996b7f3c,2020-12-25,CREDIT,84006
85440e9d-24c9-4a80-96d2-5338996b7f3c,2020-04-24,DEBIT,378
85440e9d-24c9-4a80-96d2-5338996b7f3c,2020-12-06,DEBIT,97736
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-06-16,CREDIT,9336
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-09-10,CREDIT,30161
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-06-20,CREDIT,39763
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-07-16,DEBIT,93978
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-09-27,DEBIT,65408
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-03-05,DEBIT,4955
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-04-24,DEBIT,86294
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-07-01,DEBIT,15508
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-11-06,DEBIT,23014
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-11-10,CREDIT,45585
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-11-26,DEBIT,57474
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-06-12,CREDIT,44825
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-03-02,DEBIT,93709
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-11-16,DEBIT,53734
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-07-22,DEBIT,23508
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-02-24,DEBIT,85077
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-05-18,DEBIT,27438
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-08-13,DEBIT,41042
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-02-03,CREDIT,49693
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-01-28,DEBIT,76521
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-04-13,DEBIT,91573
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-04-14,CREDIT,85724
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-12-20,DEBIT,66837
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-11-11,DEBIT,5658
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-07-04,DEBIT,52687
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-09-21,DEBIT,53303
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-06-26,CREDIT,63931
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-08-29,CREDIT,22363
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-01-30,DEBIT,33158
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-02-02,CREDIT,17885
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-04-29,DEBIT,64827
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-03-09,CREDIT,65700
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-06-18,CREDIT,59548
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-21,DEBIT,64944
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-05,CREDIT,9191
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-12-08,CREDIT,22602
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-01-24,CREDIT,47624
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-04-27,CREDIT,38590
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-11-26,DEBIT,71915
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-09-08,CREDIT,9509
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-04-11,DEBIT,20459
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-24,CREDIT,72782
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-06-15,CREDIT,89261
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-04-02,DEBIT,93608
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-01-14,CREDIT,19441
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-01-27,CREDIT,11790
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-21,CREDIT,38910
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-19,CREDIT,32231
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-12-11,CREDIT,43675
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-10-11,CREDIT,42504
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-04-03,CREDIT,7941
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-12-25,CREDIT,91596
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-08-16,CREDIT,42846
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-27,CREDIT,5778
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-11-17,CREDIT,5292
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-02-09,CREDIT,53016
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-09-25,DEBIT,41696
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-04-23,CREDIT,87915
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-11-15,CREDIT,6589
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-02-21,DEBIT,95008
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-02-07,DEBIT,8593
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-01-10,CREDIT,24931
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-06-12,DEBIT,53159
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-01-02,CREDIT,6842
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-04-05,DEBIT,49673
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-09-25,DEBIT,68416
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-11-27,DEBIT,94257
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-08-17,CREDIT,46738
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-10-31,DEBIT,57852
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-26,CREDIT,39764
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-07,DEBIT,38151
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-10-04,CREDIT,38506
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-07-12,CREDIT,4670
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-06-13,CREDIT,87720
61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-06-19,CREDIT,79308
02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-01-26,DEBIT,796
02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-07-15,DEBIT,97604
02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-08-29,DEBIT,65812
02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-02-03,DEBIT,44187
02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-02-27,DEBIT,37523
02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-12-24,CREDIT,8551
02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-10-01,CREDIT,5422
02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-07-09,DEBIT,99731
02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-01-27,CREDIT,73850
02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-05-21,DEBIT,21081
02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-07-29,CREDIT,92955
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-10-12,DEBIT,44940
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-06-30,CREDIT,89808
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-03-03,DEBIT,80120
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-02-28,CREDIT,97451
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-05-04,CREDIT,96041
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-08-12,CREDIT,71451
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-10-15,DEBIT,26003
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-06-23,DEBIT,81463
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-04-03,DEBIT,46170
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-10-31,CREDIT,29028
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-01-09,DEBIT,60852
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-11-19,DEBIT,3369
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-11-13,CREDIT,96703
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-09-25,DEBIT,18682
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-07-19,DEBIT,34940
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-10-12,CREDIT,2308
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-06-19,CREDIT,66053
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-01-06,DEBIT,457
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-05-14,CREDIT,68846
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-11-28,CREDIT,58341
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-05-21,CREDIT,53871
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-07-15,CREDIT,65022
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-12-03,CREDIT,50261
62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-11-29,CREDIT,52573
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-10-05,DEBIT,42301
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-05-26,DEBIT,20061
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-05-08,CREDIT,68225
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-07,CREDIT,91016
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-24,DEBIT,5963
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-12-09,CREDIT,10908
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-12-17,CREDIT,16454
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-09-27,CREDIT,98231
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-07-04,DEBIT,43856
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-11-22,DEBIT,57141
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-07-22,DEBIT,70309
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-02-12,CREDIT,52763
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-26,DEBIT,69300
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-11-07,CREDIT,38508
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-06,CREDIT,39775
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-11-08,DEBIT,54801
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-02-23,DEBIT,46486
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-09-07,DEBIT,93087
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-01-30,DEBIT,60318
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-10,CREDIT,82656
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-08-10,CREDIT,72070
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-03,DEBIT,37785
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-07-08,DEBIT,70114
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-07-15,DEBIT,30938
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-08-15,DEBIT,40653
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-08-10,CREDIT,91956
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-04-02,DEBIT,92591
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-03-02,DEBIT,70331
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-01-09,DEBIT,13736
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-02,DEBIT,94887
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-07-19,DEBIT,10025
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-05-07,DEBIT,71351
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-08-12,CREDIT,71212
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-05-22,CREDIT,34704
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-08-03,CREDIT,32174
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-28,DEBIT,8194
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-08-31,CREDIT,83961
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-01-27,DEBIT,95206
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-03,DEBIT,30648
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-15,CREDIT,97765
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-05,DEBIT,84918
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-03-23,DEBIT,24453
d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-12-21,CREDIT,91674
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-11-24,CREDIT,76884
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-08-03,CREDIT,65216
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-10-24,DEBIT,42399
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-06-15,CREDIT,23688
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-01-02,CREDIT,27435
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-02-07,CREDIT,18786
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-01-29,DEBIT,82976
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-01-10,DEBIT,96768
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-07-21,CREDIT,81421
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-05-15,CREDIT,32897
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-04-20,CREDIT,26536
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-07-16,DEBIT,72760
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-09-26,CREDIT,56049
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-06-26,CREDIT,29130
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-12-11,CREDIT,60013
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-07-28,DEBIT,51397
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-08-17,CREDIT,37845
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-04-25,CREDIT,78587
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-02-07,CREDIT,93822
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-11-26,CREDIT,1861
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-05-30,DEBIT,51169
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-06-30,DEBIT,83485
81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-06-22,DEBIT,92129
6e388a66-010c-46e1-aefd-0a1e66a09469,2020-08-04,CREDIT,10429
6e388a66-010c-46e1-aefd-0a1e66a09469,2020-05-12,CREDIT,5699
6e388a66-010c-46e1-aefd-0a1e66a09469,2020-08-28,DEBIT,58970
6e388a66-010c-46e1-aefd-0a1e66a09469,2020-01-24,CREDIT,52448
6e388a66-010c-46e1-aefd-0a1e66a09469,2020-04-18,CREDIT,48978
6e388a66-010c-46e1-aefd-0a1e66a09469,2020-04-23,DEBIT,47147
071c9a80-7ae6-4378-942a-0a6d08b00417,2020-08-28,DEBIT,84656
